payment_id,customer_id,amount,payment_date
4863,1163,999,2021-07-10
4864,1163,999,2022-10-03
4865,1164,699,2022-11-20
4866,1164,699,2021-01-13
4867,1164,699,2023-09-02
4868,1164,699,2024-07-20
4869,1164,699,2024-04-07
4870,1164,699,2023-08-19
4871,1164,699,2023-06-13
4872,1164,699,2021-06-25
4873,1165,499,2022-04-21
4874,1165,499,2022-01-07
4875,1165,499,2023-03-15
4876,1165,499,2021-08-25
4877,1165,499,2024-03-08
4878,1165,499,2022-04-22
4879,1165,499,2025-01-12
4880,1165,499,2021-11-11
4881,1165,499,2021-02-10
4882,1166,499,2021-01-31
4883,1166,499,2023-09-27
4884,1166,499,2022-08-02
4885,1166,499,2024-12-20
4886,1166,499,2022-09-01
4887,1166,499,2022-09-22
4888,1166,499,2023-01-15
4889,1166,499,2022-07-01
4890,1166,499,2022-06-07
4891,1166,499,2021-05-18
4892,1166,499,2021-07-13
4893,1166,499,2023-05-06
4894,1166,499,2023-06-16
4895,1167,699,2024-03-28
4896,1167,699,2022-06-18
4897,1167,699,2022-01-25
4898,1167,699,2021-08-02
4899,1167,699,2024-04-07
4900,1167,699,2021-07-29
4901,1167,699,2023-04-25
4902,1167,699,2021-01-23
4903,1167,699,2024-12-16
4904,1167,699,2024-11-26
4905,1167,699,2024-06-14
4906,1167,699,2022-02-09
4907,1168,699,2023-04-11
4908,1168,699,2022-11-19
4909,1168,699,2021-09-18
4910,1168,699,2022-07-06
4911,1168,699,2023-09-28
4912,1168,699,2024-09-03
4913,1168,699,2022-01-16
4914,1168,699,2023-05-09
4915,1168,699,2021-11-14
4916,1168,699,2021-10-03
4917,1168,699,2022-02-28
4918,1168,699,2024-09-26
4919,1168,699,2024-04-23
4920,1169,699,2021-01-01
4921,1169,699,2021-07-30
4922,1169,699,2022-12-07
4923,1169,699,2022-09-24
4924,1169,699,2025-02-08
4925,1169,699,2021-10-28
4926,1169,699,2021-07-19
4927,1169,699,2023-03-09
4928,1169,699,2022-08-30
4929,1169,699,2021-06-15
4930,1169,699,2022-02-12
4931,1169,699,2022-06-22
4932,1170,999,2021-11-04
4933,1170,999,2024-06-17
4934,1170,999,2021-09-15
4935,1170,999,2021-08-15
4936,1170,999,2023-04-05
4937,1170,999,2024-08-31
4938,1170,999,2022-01-02
4939,1170,999,2024-10-27
4940,1170,999,2023-11-04
4941,1170,999,2022-12-24
4942,1170,999,2021-10-04
4943,1170,999,2022-03-03
4944,1170,999,2024-07-04
4945,1171,499,2024-09-30
4946,1171,499,2022-01-20
4947,1171,499,2024-12-03
4948,1171,499,2023-11-13
4949,1171,499,2024-06-23
4950,1171,499,2022-04-29
4951,1171,499,2024-09-30
4952,1171,499,2024-02-15
4953,1171,499,2022-01-03
4954,1171,499,2023-07-19
4955,1171,499,2024-10-18
4956,1172,999,2024-12-29
4957,1172,999,2024-02-06
4958,1172,999,2022-12-04
4959,1172,999,2021-05-17
4960,1172,999,2021-01-07
4961,1172,999,2023-12-15
4962,1172,999,2021-06-10
4963,1172,999,2022-10-04
4964,1172,999,2022-08-02
4965,1173,499,2021-11-27
4966,1173,499,2021-06-13
4967,1173,499,2024-01-20
4968,1173,499,2024-11-29
4969,1173,499,2022-07-02
4970,1173,499,2023-12-17
4971,1173,499,2023-07-17
4972,1173,499,2021-09-15
4973,1173,499,2024-12-29
4974,1173,499,2023-04-17
4975,1174,499,2023-12-11
4976,1174,499,2023-07-26
4977,1174,499,2024-02-08
4978,1174,499,2021-04-01
4979,1174,499,2022-07-09
4980,1174,499,2021-06-14
4981,1174,499,2024-08-10
4982,1174,499,2024-09-30
4983,1174,499,2021-04-29
4984,1174,499,2021-01-13
4985,1174,499,2022-02-12
4986,1174,499,2022-01-28
4987,1174,499,2021-09-14
4988,1174,499,2023-06-09
4989,1175,999,2024-12-06
4990,1175,999,2024-05-01
4991,1175,999,2022-11-26
4992,1175,999,2022-02-16
4993,1175,999,2023-10-22
4994,1175,999,2022-07-22
4995,1175,999,2023-03-01
4996,1175,999,2021-08-20
4997,1175,999,2023-09-15
4998,1176,499,2024-03-23
4999,1176,499,2024-10-15
5000,1176,499,2022-01-31
5001,1176,499,2024-09-13
5002,1176,499,2021-06-11
5003,1176,499,2024-10-02
5004,1176,499,2022-11-19
5005,1176,499,2023-06-20
5006,1177,699,2024-12-23
5007,1177,699,2021-10-08
5008,1177,699,2023-05-08
5009,1177,699,2024-07-04
5010,1177,699,2022-01-23
5011,1177,699,2022-02-23
5012,1177,699,2021-10-21
5013,1177,699,2023-04-07
5014,1178,999,2022-02-02
5015,1178,999,2024-10-20
5016,1178,999,2025-01-09
5017,1178,999,2024-07-22
5018,1178,999,2023-01-27
5019,1178,999,2021-03-23
5020,1178,999,2022-04-16
5021,1178,999,2024-04-19
5022,1179,699,2023-02-25
5023,1179,699,2021-03-24
5024,1179,699,2022-01-13
5025,1179,699,2022-03-06
5026,1179,699,2023-02-05
5027,1179,699,2022-08-17
5028,1179,699,2023-08-08
5029,1179,699,2024-01-09
5030,1179,699,2021-10-30
5031,1180,999,2023-11-30
5032,1180,999,2022-12-10
5033,1180,999,2021-03-07
5034,1180,999,2024-05-05
5035,1180,999,2021-09-03
5036,1180,999,2024-02-20
5037,1180,999,2022-11-18
5038,1180,999,2024-11-06
5039,1181,699,2021-03-11
5040,1181,699,2024-08-10
5041,1181,699,2021-09-26
5042,1181,699,2024-11-02
5043,1181,699,2021-08-26
5044,1181,699,2024-05-22
5045,1181,699,2023-11-27
5046,1181,699,2022-09-24
5047,1181,699,2023-07-15
5048,1181,699,2022-06-02
5049,1181,699,2023-08-15
5050,1181,699,2024-12-30
5051,1182,499,2022-03-14
5052,1182,499,2021-04-21
5053,1182,499,2022-03-12
5054,1182,499,2022-06-01
5055,1182,499,2021-02-09
5056,1182,499,2022-11-01
5057,1182,499,2023-09-06
5058,1182,499,2022-02-12
5059,1183,699,2022-09-18
5060,1183,699,2023-01-01
5061,1183,699,2022-08-01
5062,1183,699,2023-06-25
5063,1183,699,2024-07-29
5064,1183,699,2021-05-07
5065,1183,699,2022-01-01
5066,1183,699,2024-02-04
5067,1183,699,2021-06-07
5068,1183,699,2021-02-08
5069,1183,699,2024-08-30
5070,1183,699,2024-10-13
5071,1183,699,2022-11-21
5072,1183,699,2024-02-18
5073,1183,699,2021-10-26
5074,1184,699,2024-06-27
5075,1184,699,2024-11-07
5076,1184,699,2021-08-12
5077,1184,699,2023-08-05
5078,1184,699,2024-09-02
5079,1184,699,2022-04-11
5080,1184,699,2025-01-25
5081,1184,699,2023-03-08
5082,1184,699,2022-06-17
5083,1184,699,2024-07-27
5084,1184,699,2022-02-22
5085,1185,999,2024-04-22
5086,1185,999,2022-07-11
5087,1185,999,2024-06-05
5088,1185,999,2024-06-04
5089,1185,999,2021-04-03
5090,1185,999,2024-02-03
5091,1185,999,2024-07-03
5092,1185,999,2023-09-20
5093,1185,999,2024-06-18
5094,1186,999,2021-12-14
5095,1186,999,2024-08-01
5096,1186,999,2021-10-21
5097,1186,999,2024-11-24
5098,1186,999,2022-12-11
5099,1186,999,2023-06-17
5100,1186,999,2024-05-20
5101,1186,999,2022-09-25
5102,1186,999,2023-12-28
5103,1186,999,2021-01-06
5104,1187,499,2025-02-01
5105,1187,499,2023-05-20
5106,1187,499,2024-05-10
5107,1187,499,2022-09-21
5108,1187,499,2021-08-13
5109,1187,499,2021-06-23
5110,1187,499,2022-10-25
5111,1187,499,2022-03-09
5112,1187,499,2021-11-05
5113,1187,499,2023-02-26
5114,1187,499,2021-03-18
5115,1187,499,2021-08-21
5116,1187,499,2021-10-01
5117,1187,499,2024-06-07
5118,1188,999,2022-07-29
5119,1188,999,2021-08-13
5120,1188,999,2024-12-25
5121,1188,999,2023-01-02
5122,1188,999,2024-05-27
5123,1188,999,2024-01-01
5124,1188,999,2023-04-08
5125,1188,999,2021-05-07
5126,1188,999,2024-07-21
5127,1188,999,2025-01-07
5128,1188,999,2024-06-05
5129,1188,999,2023-06-27
5130,1189,999,2021-11-12
5131,1189,999,2023-01-23
5132,1189,999,2024-02-14
5133,1189,999,2021-08-22
5134,1189,999,2021-08-01
5135,1189,999,2021-03-10
5136,1189,999,2023-07-10
5137,1189,999,2022-10-30
5138,1189,999,2022-06-08
5139,1189,999,2021-04-08
5140,1190,499,2022-03-14
5141,1190,499,2024-02-03
5142,1190,499,2024-01-07
5143,1190,499,2024-01-24
5144,1190,499,2022-08-27
5145,1190,499,2024-12-04
5146,1190,499,2021-04-10
5147,1190,499,2021-02-10
5148,1190,499,2024-06-04
5149,1190,499,2024-09-06
5150,1190,499,2021-06-09
5151,1190,499,2021-07-13
5152,1190,499,2023-05-02
5153,1190,499,2024-11-19
5154,1191,999,2023-01-29
5155,1191,999,2021-06-03
5156,1191,999,2024-09-13
5157,1191,999,2023-09-28
5158,1191,999,2023-10-29
5159,1191,999,2022-05-12
5160,1191,999,2021-11-07
5161,1191,999,2023-09-29
5162,1192,499,2024-03-23
5163,1192,499,2024-01-02
5164,1192,499,2021-08-05
5165,1192,499,2022-09-16
5166,1192,499,2022-09-23
5167,1192,499,2022-01-01
5168,1192,499,2024-06-16
5169,1192,499,2023-10-05
5170,1192,499,2022-05-10
5171,1192,499,2023-10-14
5172,1193,499,2022-06-12
5173,1193,499,2023-02-14
5174,1193,499,2023-02-22
5175,1193,499,2022-01-14
5176,1193,499,2024-05-24
5177,1193,499,2023-01-26
5178,1193,499,2023-07-09
5179,1193,499,2024-05-22
5180,1193,499,2024-12-09
5181,1193,499,2022-07-22
5182,1193,499,2022-03-25
5183,1193,499,2021-07-02
5184,1193,499,2025-01-01
5185,1193,499,2024-12-27
5186,1194,699,2021-10-09
5187,1194,699,2024-04-12
5188,1194,699,2023-11-18
5189,1194,699,2023-09-30
5190,1194,699,2023-11-16
5191,1194,699,2024-04-05
5192,1194,699,2022-10-08
5193,1194,699,2023-05-03
5194,1195,999,2024-06-17
5195,1195,999,2023-10-19
5196,1195,999,2021-02-19
5197,1195,999,2024-12-14
5198,1195,999,2021-09-30
5199,1195,999,2024-02-01
5200,1195,999,2022-01-27
5201,1195,999,2024-04-09
5202,1195,999,2022-09-30
5203,1196,499,2023-04-07
5204,1196,499,2023-12-07
5205,1196,499,2021-10-13
5206,1196,499,2024-03-12
5207,1196,499,2021-05-11
5208,1196,499,2024-05-27
5209,1196,499,2023-07-02
5210,1196,499,2023-09-20
5211,1196,499,2021-08-25
5212,1196,499,2023-08-29
5213,1197,999,2022-12-26
5214,1197,999,2022-06-16
5215,1197,999,2024-03-20
5216,1197,999,2022-12-20
5217,1197,999,2023-05-04
5218,1197,999,2022-01-27
5219,1197,999,2024-07-21
5220,1197,999,2024-01-22
5221,1198,499,2024-01-16
5222,1198,499,2023-02-15
5223,1198,499,2024-11-07
5224,1198,499,2024-05-10
5225,1198,499,2023-12-13
5226,1198,499,2023-06-05
5227,1198,499,2022-10-14
5228,1198,499,2021-07-26
5229,1198,499,2022-06-12
5230,1198,499,2022-03-31
5231,1198,499,2023-06-12
5232,1198,499,2024-09-21
5233,1198,499,2022-11-09
5234,1198,499,2024-11-08
5235,1199,999,2024-12-19
5236,1199,999,2022-06-14
5237,1199,999,2021-03-05
5238,1199,999,2023-01-10
5239,1199,999,2024-01-01
5240,1199,999,2024-10-06
5241,1199,999,2024-05-31
5242,1199,999,2022-03-06
5243,1200,999,2025-01-20
5244,1200,999,2021-10-18
5245,1200,999,2022-01-06
5246,1200,999,2024-11-06
5247,1200,999,2021-02-06
5248,1200,999,2024-10-22
5249,1200,999,2023-02-07
5250,1200,999,2023-08-20
5251,1200,999,2021-09-09
5252,1200,999,2022-05-27
5253,1200,999,2021-03-29
5254,1200,999,2023-05-22
5255,1200,999,2022-01-01
5256,1200,999,2023-06-15
5257,1201,499,2021-09-18
5258,1201,499,2024-02-05
5259,1201,499,2022-10-27
5260,1201,499,2021-08-17
5261,1201,499,2024-06-28
5262,1201,499,2024-11-12
5263,1201,499,2021-05-03
5264,1201,499,2023-09-13
5265,1201,499,2021-05-13
5266,1202,699,2024-08-02
5267,1202,699,2022-01-11
5268,1202,699,2023-01-28
5269,1202,699,2022-10-05
5270,1202,699,2024-07-18
5271,1202,699,2024-06-17
5272,1202,699,2021-11-27
5273,1202,699,2023-05-02
5274,1203,499,2024-06-11
5275,1203,499,2021-03-26
5276,1203,499,2024-09-11
5277,1203,499,2022-10-13
5278,1203,499,2025-01-24
5279,1203,499,2022-11-04
5280,1203,499,2022-04-30
5281,1203,499,2022-05-25
5282,1204,699,2024-03-12
5283,1204,699,2023-06-23
5284,1204,699,2021-08-06
5285,1204,699,2023-07-18
5286,1204,699,2021-06-23
5287,1204,699,2024-10-16
5288,1204,699,2021-04-23
5289,1204,699,2025-01-22
5290,1204,699,2022-03-06
5291,1204,699,2021-03-03
5292,1204,699,2024-10-26
5293,1204,699,2024-12-18
5294,1204,699,2021-10-22
5295,1205,699,2021-05-10
5296,1205,699,2022-04-12
5297,1205,699,2024-06-24
5298,1205,699,2022-12-20
5299,1205,699,2021-09-20
5300,1205,699,2023-10-30
5301,1205,699,2021-03-13
5302,1205,699,2022-08-23
5303,1205,699,2021-12-22
5304,1206,499,2024-07-15
5305,1206,499,2023-09-16
5306,1206,499,2025-01-05
5307,1206,499,2021-01-13
5308,1206,499,2022-03-17
5309,1206,499,2024-09-08
5310,1206,499,2025-01-27
5311,1206,499,2023-10-23
5312,1206,499,2024-04-04
5313,1206,499,2024-01-14
5314,1207,499,2022-07-28
5315,1207,499,2021-10-06
5316,1207,499,2023-05-29
5317,1207,499,2023-02-27
5318,1207,499,2024-09-16
5319,1207,499,2023-12-31
5320,1207,499,2024-08-17
5321,1207,499,2022-08-30
5322,1207,499,2023-09-12
5323,1207,499,2021-06-30
5324,1207,499,2024-08-25
5325,1207,499,2023-03-09
5326,1207,499,2022-09-19
5327,1207,499,2023-11-24
5328,1207,499,2021-10-16
5329,1208,499,2023-02-05
5330,1208,499,2023-12-15
5331,1208,499,2021-11-27
5332,1208,499,2022-05-07
5333,1208,499,2022-02-21
5334,1208,499,2022-02-23
5335,1208,499,2022-05-10
5336,1208,499,2021-04-18
5337,1208,499,2022-03-13
5338,1208,499,2022-05-16
5339,1208,499,2024-11-13
5340,1209,999,2023-07-22
5341,1209,999,2023-01-20
5342,1209,999,2021-03-19
5343,1209,999,2022-12-20
5344,1209,999,2023-08-02
5345,1209,999,2023-08-10
5346,1209,999,2024-07-26
5347,1209,999,2022-11-14
5348,1209,999,2023-12-25
5349,1210,699,2023-04-25
5350,1210,699,2023-12-22
5351,1210,699,2024-06-03
5352,1210,699,2024-12-12
5353,1210,699,2024-11-18
5354,1210,699,2022-09-17
5355,1210,699,2024-06-19
5356,1210,699,2022-08-23
5357,1210,699,2022-12-30
5358,1210,699,2023-03-18
5359,1210,699,2021-12-27
5360,1210,699,2023-10-22
5361,1211,499,2023-01-25
5362,1211,499,2023-08-24
5363,1211,499,2024-08-02
5364,1211,499,2021-08-31
5365,1211,499,2021-02-06
5366,1211,499,2024-01-10
5367,1211,499,2024-08-11
5368,1211,499,2024-03-27
5369,1211,499,2022-08-02
5370,1211,499,2023-07-01
5371,1211,499,2023-04-16
5372,1212,499,2021-08-24
5373,1212,499,2021-12-23
5374,1212,499,2024-06-15
5375,1212,499,2022-06-16
5376,1212,499,2021-05-27
5377,1212,499,2021-12-26
5378,1212,499,2023-05-05
5379,1212,499,2021-12-15
5380,1212,499,2021-01-17
5381,1212,499,2022-08-22
5382,1212,499,2024-12-15
5383,1212,499,2023-03-01
5384,1212,499,2024-09-02
5385,1212,499,2024-05-31
5386,1213,699,2024-11-01
5387,1213,699,2022-02-13
5388,1213,699,2021-05-25
5389,1213,699,2022-04-08
5390,1213,699,2023-01-24
5391,1213,699,2024-04-15
5392,1213,699,2024-03-21
5393,1213,699,2024-05-06
5394,1213,699,2022-05-20
5395,1213,699,2022-11-14
5396,1213,699,2022-06-10
5397,1213,699,2022-04-20
5398,1213,699,2022-06-28
5399,1213,699,2023-07-01
5400,1213,699,2022-03-11
5401,1214,499,2024-11-03
5402,1214,499,2024-12-27
5403,1214,499,2022-07-16
5404,1214,499,2021-01-30
5405,1214,499,2024-08-19
5406,1214,499,2025-01-25
5407,1214,499,2023-11-27
5408,1214,499,2021-05-14
5409,1214,499,2022-02-17
5410,1215,699,2022-09-28
5411,1215,699,2021-06-13
5412,1215,699,2022-05-17
5413,1215,699,2023-07-03
5414,1215,699,2021-08-26
5415,1215,699,2023-09-11
5416,1215,699,2023-09-19
5417,1215,699,2022-04-06
5418,1215,699,2021-08-19
5419,1215,699,2023-07-31
5420,1215,699,2021-07-25
5421,1215,699,2023-03-03
5422,1215,699,2023-06-12
5423,1215,699,2022-06-25
5424,1215,699,2024-01-12
5425,1216,999,2022-12-06
5426,1216,999,2024-06-04
5427,1216,999,2022-05-16
5428,1216,999,2021-03-24
5429,1216,999,2024-10-13
5430,1216,999,2022-12-17
5431,1216,999,2023-01-18
5432,1216,999,2023-04-10
5433,1216,999,2021-04-02
5434,1216,999,2021-02-01
5435,1217,699,2021-02-19
5436,1217,699,2024-08-05
5437,1217,699,2023-12-12
5438,1217,699,2022-12-28
5439,1217,699,2021-12-11
5440,1217,699,2024-10-20
5441,1217,699,2022-06-15
5442,1217,699,2021-06-22
5443,1217,699,2023-04-24
5444,1217,699,2024-09-29
5445,1217,699,2021-10-04
5446,1217,699,2024-01-09
5447,1217,699,2021-10-03
5448,1217,699,2021-11-07
5449,1218,499,2023-03-08
5450,1218,499,2024-05-14
5451,1218,499,2025-01-15
5452,1218,499,2023-03-06
5453,1218,499,2021-12-01
5454,1218,499,2024-06-18
5455,1218,499,2021-11-10
5456,1218,499,2021-08-26
5457,1218,499,2022-09-26
5458,1218,499,2025-01-24
5459,1218,499,2024-01-04
5460,1219,699,2023-02-26
5461,1219,699,2022-11-14
5462,1219,699,2023-08-02
5463,1219,699,2024-07-21
5464,1219,699,2021-05-26
5465,1219,699,2021-12-25
5466,1219,699,2025-01-06
5467,1219,699,2022-05-28
5468,1219,699,2021-12-31
5469,1219,699,2023-01-07
5470,1219,699,2024-01-31
5471,1219,699,2024-01-11
5472,1219,699,2022-02-12
5473,1219,699,2021-11-30
5474,1220,699,2023-09-16
5475,1220,699,2022-07-17
5476,1220,699,2021-09-22
5477,1220,699,2023-02-12
5478,1220,699,2023-12-07
5479,1220,699,2025-01-20
5480,1220,699,2022-12-26
5481,1220,699,2021-02-28
5482,1220,699,2022-06-03
5483,1220,699,2023-01-26
5484,1220,699,2022-01-09
5485,1220,699,2022-09-13
5486,1220,699,2025-01-14
5487,1220,699,2021-10-06
5488,1220,699,2022-06-01
5489,1221,699,2024-03-14
5490,1221,699,2025-01-28
5491,1221,699,2021-03-29
5492,1221,699,2021-10-30
5493,1221,699,2024-11-21
5494,1221,699,2023-10-21
5495,1221,699,2023-07-10
5496,1221,699,2025-02-01
5497,1221,699,2021-08-25
5498,1222,999,2022-04-15
5499,1222,999,2022-09-02
5500,1222,999,2022-10-02
5501,1222,999,2025-01-26
5502,1222,999,2021-11-17
5503,1222,999,2021-11-30
5504,1222,999,2023-09-22
5505,1222,999,2024-04-19
5506,1222,999,2022-10-31
5507,1223,999,2024-03-14
5508,1223,999,2022-07-30
5509,1223,999,2022-08-19
5510,1223,999,2024-12-07
5511,1223,999,2023-08-19
5512,1223,999,2022-12-10
5513,1223,999,2022-04-12
5514,1223,999,2024-05-25
5515,1223,999,2021-01-25
5516,1223,999,2022-03-21
5517,1224,699,2021-11-08
5518,1224,699,2022-05-30
5519,1224,699,2024-02-09
5520,1224,699,2021-02-01
5521,1224,699,2024-10-24
5522,1224,699,2021-12-14
5523,1224,699,2023-10-01
5524,1224,699,2024-10-19
5525,1224,699,2021-06-02
5526,1224,699,2023-11-29
5527,1224,699,2024-12-14
5528,1224,699,2022-11-19
5529,1224,699,2023-01-10
5530,1224,699,2024-09-13
5531,1225,499,2024-05-29
5532,1225,499,2021-01-12
5533,1225,499,2023-09-16
5534,1225,499,2021-05-30
5535,1225,499,2022-12-25
5536,1225,499,2023-08-06
5537,1225,499,2021-03-01
5538,1225,499,2021-08-31
5539,1225,499,2022-03-12
5540,1226,999,2021-11-10
5541,1226,999,2022-12-30
5542,1226,999,2023-10-27
5543,1226,999,2022-09-07
5544,1226,999,2023-12-18
5545,1226,999,2023-04-21
5546,1226,999,2021-04-22
5547,1226,999,2023-02-10
5548,1226,999,2023-03-20
5549,1227,699,2024-12-09
5550,1227,699,2023-05-30
5551,1227,699,2021-02-16
5552,1227,699,2021-08-12
5553,1227,699,2022-02-16
5554,1227,699,2023-07-24
5555,1227,699,2023-12-02
5556,1227,699,2021-08-04
5557,1228,499,2023-05-08
5558,1228,499,2021-07-28
5559,1228,499,2022-11-18
5560,1228,499,2021-02-28
5561,1228,499,2021-06-14
5562,1228,499,2023-12-08
5563,1228,499,2024-11-22
5564,1228,499,2024-11-30
5565,1228,499,2022-06-16
5566,1228,499,2022-09-24
5567,1228,499,2022-10-16
5568,1228,499,2024-05-19
5569,1228,499,2021-10-22
5570,1228,499,2022-12-09
5571,1228,499,2021-03-14
5572,1229,699,2021-01-16
5573,1229,699,2021-02-17
5574,1229,699,2024-08-20
5575,1229,699,2023-12-29
5576,1229,699,2021-09-07
5577,1229,699,2024-06-25
5578,1229,699,2022-08-27
5579,1229,699,2023-11-13
5580,1229,699,2023-04-29
5581,1229,699,2023-04-09
5582,1230,999,2021-05-30
5583,1230,999,2024-09-20
5584,1230,999,2022-09-12
5585,1230,999,2022-03-01
5586,1230,999,2023-05-02
5587,1230,999,2024-11-27
5588,1230,999,2023-02-12
5589,1230,999,2022-04-08
5590,1230,999,2022-09-28
5591,1231,499,2021-08-20
5592,1231,499,2023-05-09
5593,1231,499,2022-07-05
5594,1231,499,2021-09-03
5595,1231,499,2021-02-09
5596,1231,499,2023-01-02
5597,1231,499,2021-04-24
5598,1231,499,2021-08-13
5599,1232,499,2021-03-14
5600,1232,499,2023-10-14
5601,1232,499,2024-01-18
5602,1232,499,2022-10-18
5603,1232,499,2023-10-30
5604,1232,499,2024-08-25
5605,1232,499,2021-04-19
5606,1232,499,2022-01-25
5607,1232,499,2022-03-07
5608,1232,499,2022-02-11
5609,1233,499,2023-05-21
5610,1233,499,2021-05-31
5611,1233,499,2024-09-24
5612,1233,499,2024-07-01
5613,1233,499,2021-09-30
5614,1233,499,2022-03-18
5615,1233,499,2022-06-11
5616,1233,499,2021-04-04
5617,1233,499,2021-10-11
5618,1233,499,2024-05-01
5619,1233,499,2023-04-13
5620,1233,499,2021-01-06
5621,1233,499,2024-10-13
5622,1233,499,2023-02-13
5623,1234,499,2022-07-12
5624,1234,499,2023-05-12
5625,1234,499,2024-01-07
5626,1234,499,2023-09-30
5627,1234,499,2023-09-25
5628,1234,499,2021-04-21
5629,1234,499,2021-10-21
5630,1234,499,2021-11-27
5631,1234,499,2024-01-29
5632,1235,499,2023-11-14
5633,1235,499,2023-11-18
5634,1235,499,2024-05-05
5635,1235,499,2022-05-21
5636,1235,499,2023-04-03
5637,1235,499,2022-06-06
5638,1235,499,2022-10-26
5639,1235,499,2023-02-25
5640,1235,499,2022-08-18
5641,1235,499,2022-02-21
5642,1235,499,2024-12-15
5643,1236,999,2024-12-10
5644,1236,999,2021-05-31
5645,1236,999,2024-07-02
5646,1236,999,2024-11-12
5647,1236,999,2023-07-11
5648,1236,999,2023-08-05
5649,1236,999,2022-02-09
5650,1236,999,2023-03-17
5651,1236,999,2023-04-25
5652,1236,999,2024-08-29
5653,1236,999,2023-02-03
5654,1236,999,2021-09-27
5655,1236,999,2023-01-21
5656,1236,999,2022-03-08
5657,1236,999,2022-12-21
5658,1237,999,2021-04-24
5659,1237,999,2021-02-24
5660,1237,999,2022-09-19
5661,1237,999,2021-10-22
5662,1237,999,2024-08-29
5663,1237,999,2024-05-20
5664,1237,999,2024-06-24
5665,1237,999,2021-08-13
5666,1237,999,2021-06-02
5667,1237,999,2022-01-31
5668,1237,999,2023-09-09
5669,1238,999,2022-04-20
5670,1238,999,2021-06-20
5671,1238,999,2024-09-18
5672,1238,999,2024-07-07
5673,1238,999,2023-11-29
5674,1238,999,2024-04-13
5675,1238,999,2021-02-24
5676,1238,999,2023-04-21
5677,1238,999,2023-04-28
5678,1238,999,2023-01-19
5679,1239,999,2021-12-11
5680,1239,999,2021-05-29
5681,1239,999,2024-07-21
5682,1239,999,2021-09-29
5683,1239,999,2021-01-10
5684,1239,999,2023-09-21
5685,1239,999,2022-02-02
5686,1239,999,2024-04-16
5687,1239,999,2022-03-27
5688,1240,499,2023-09-15
5689,1240,499,2022-02-14
5690,1240,499,2023-07-21
5691,1240,499,2023-07-27
5692,1240,499,2022-09-21
5693,1240,499,2023-08-31
5694,1240,499,2023-11-20
5695,1240,499,2021-02-23
5696,1240,499,2021-04-14
5697,1241,499,2023-03-09
5698,1241,499,2024-04-23
5699,1241,499,2024-02-18
5700,1241,499,2024-04-06
5701,1241,499,2022-10-07
5702,1241,499,2021-01-20
5703,1241,499,2023-09-13
5704,1241,499,2022-03-06
5705,1241,499,2023-06-27
5706,1242,699,2022-11-27
5707,1242,699,2022-05-29
5708,1242,699,2024-09-17
5709,1242,699,2021-03-03
5710,1242,699,2022-04-03
5711,1242,699,2023-02-18
5712,1242,699,2024-02-03
5713,1242,699,2024-05-08
5714,1242,699,2022-06-12
5715,1242,699,2023-04-15
5716,1242,699,2022-01-22
5717,1242,699,2024-09-12
5718,1242,699,2021-07-10
5719,1242,699,2024-11-22
5720,1243,699,2024-06-30
5721,1243,699,2023-04-25
5722,1243,699,2023-08-03
5723,1243,699,2024-09-03
5724,1243,699,2023-12-10
5725,1243,699,2022-05-06
5726,1243,699,2023-04-11
5727,1243,699,2024-06-20
5728,1243,699,2023-09-23
5729,1243,699,2023-07-25
5730,1244,699,2021-02-20
5731,1244,699,2022-12-08
5732,1244,699,2024-07-18
5733,1244,699,2021-11-26
5734,1244,699,2022-02-26
5735,1244,699,2022-02-28
5736,1244,699,2024-09-02
5737,1244,699,2024-06-13
5738,1244,699,2024-04-11
5739,1244,699,2022-06-07
5740,1244,699,2022-08-31
5741,1244,699,2021-03-11
5742,1244,699,2022-08-15
5743,1245,699,2024-05-18
5744,1245,699,2024-09-04
5745,1245,699,2022-08-04
5746,1245,699,2024-12-08
5747,1245,699,2023-12-01
5748,1245,699,2024-05-10
5749,1245,699,2021-11-26
5750,1245,699,2024-09-05
5751,1246,499,2025-02-08
5752,1246,499,2024-08-06
5753,1246,499,2022-02-07
5754,1246,499,2022-08-12
5755,1246,499,2023-03-21
5756,1246,499,2024-08-01
5757,1246,499,2024-01-23
5758,1246,499,2021-03-09
5759,1246,499,2023-06-23
5760,1246,499,2022-08-03
5761,1246,499,2023-06-15
5762,1246,499,2024-01-04
5763,1246,499,2021-12-10
5764,1246,499,2021-03-11
5765,1247,999,2024-10-20
5766,1247,999,2022-01-01
5767,1247,999,2022-01-12
5768,1247,999,2025-01-23
5769,1247,999,2023-07-08
5770,1247,999,2023-02-05
5771,1247,999,2021-02-03
5772,1247,999,2024-01-20
5773,1247,999,2023-12-31
5774,1247,999,2023-08-12
5775,1247,999,2021-10-02
5776,1247,999,2023-10-09
5777,1247,999,2021-12-31
5778,1247,999,2022-12-18
5779,1247,999,2022-10-29
5780,1248,999,2023-10-08
5781,1248,999,2023-11-03
5782,1248,999,2023-03-13
5783,1248,999,2022-12-10
5784,1248,999,2021-01-19
5785,1248,999,2022-10-09
5786,1248,999,2024-12-11
5787,1248,999,2024-09-14
5788,1249,999,2023-03-08
5789,1249,999,2023-08-20
5790,1249,999,2023-06-02
5791,1249,999,2024-09-13
5792,1249,999,2021-12-04
5793,1249,999,2024-07-09
5794,1249,999,2021-09-26
